Tweet Id,Labels,Targets
1491047621246726147,Non-Hate,
1481286287961518080,Non-Hate,
1493929427591254017,Non-Hate,
1489483868466216960,Non-Hate,
1476183527204917248,Non-Hate,
1464606185219407873,Non-Hate,
1483279592190525446,Non-Hate,
1488841510481461249,Non-Hate,
1495372297158656005,Non-Hate,
1493915623004389379,Non-Hate,
1480433476365025282,Hate,Organisation
1488070713139691520,Non-Hate,
1484197263836848130,Hate,Organisation
1494917320115822594,Non-Hate,
1495236647536848896,Non-Hate,
1471804349424693252,Non-Hate,
1495366575464988673,Non-Hate,
1478755362006192130,Non-Hate,
1481512503050137601,Non-Hate,
1484495559394476033,Non-Hate,
1487797403264577537,Non-Hate,
1482304839493505029,Non-Hate,
1495316609439002626,Non-Hate,
1493067293227888643,Non-Hate,
1500852324369010691,Non-Hate,
1484502169378488320,Non-Hate,
1492008360937672705,Non-Hate,
1492353164124643329,Non-Hate,
1481855629564481537,Non-Hate,
1478719264311808000,Non-Hate,
1483343976455634946,Non-Hate,
1484146955962187779,Non-Hate,
1483655779291136001,Non-Hate,
1486699514119393282,Hate,Individual
1478728212586844165,Non-Hate,
1496144006362849282,Non-Hate,
1493774675859542019,Non-Hate,
1491263084110880775,Non-Hate,
1495365125234368514,Non-Hate,
1489853030899978240,Non-Hate,
1485552135609946113,Non-Hate,
1495375230520336384,Hate,Organisation
1495337035086716930,Non-Hate,
1494204525300703236,Non-Hate,
1493857452496162816,Non-Hate,
1485567095840841731,Non-Hate,
1493798577118007297,Hate,Individual
1493487612736131078,Non-Hate,
1490644644232712193,Non-Hate,
1492440795533623298,Non-Hate,
1493116762262753280,Non-Hate,
1485956060955361280,Non-Hate,
1495293802478587912,Non-Hate,
1490530765037510657,Non-Hate,
1500885330177949699,Non-Hate,
1492779993058922496,Non-Hate,
1492765766659510274,Non-Hate,
1493758120677412864,Non-Hate,
1485549946665586689,Non-Hate,
1475349454819520513,Non-Hate,
1486714109580042257,Non-Hate,
1467832672332365831,Non-Hate,
1493260967852924931,Hate,Individual
1492799343937855488,Non-Hate,
1482324455414108171,Hate,Organisation
1493099159401816066,Non-Hate,
1483366924373270530,Non-Hate,
1493965026566160393,Non-Hate,
1493855029702184963,Non-Hate,
1480819636761333762,Non-Hate,
1495241860431826952,Non-Hate,
1486301126584864773,Non-Hate,
1484207711105720320,Non-Hate,
1483369022217342976,Non-Hate,
1487420974052306946,Non-Hate,
1490290842929557510,Non-Hate,
1495250297681166337,Non-Hate,
1479770572733091841,Non-Hate,
1481254706471399430,Hate,Organisation
1495308333149933571,Non-Hate,
1485554785629925378,Non-Hate,
1483015133400268801,Non-Hate,
1483809808134590466,Non-Hate,
1481591795779837954,Non-Hate,
1486373950552625153,Non-Hate,
1493453653403136001,Non-Hate,
1484861697144012802,Non-Hate,
1493930527589429248,Non-Hate,
1485311427355488258,Non-Hate,
1495317292443340804,Non-Hate,
1485558269150384136,Non-Hate,
1481846346416271360,Non-Hate,
1464633351558545408,Non-Hate,
1495004146054750208,Hate,Individual
1483017096175185922,Non-Hate,
1490297279487840259,Non-Hate,
1467781607087960064,Non-Hate,
1495261777155989505,Non-Hate,
1492122205953851394,Non-Hate,
1500832296332832771,Non-Hate,
1484463849193426949,Non-Hate,
1489875126862626819,Non-Hate,
1488049236361232386,Non-Hate,
1492113152024055808,Hate,Individual
1481688175483699200,Non-Hate,
1495239126873825280,Non-Hate,
1484551076049088515,Non-Hate,
1484133140117717000,Non-Hate,
1472431549060509698,Non-Hate,
1483083733133828097,Non-Hate,
1490387656966303744,Non-Hate,
1471368921466998787,Non-Hate,
1493891939820732422,Non-Hate,
1493213116150476801,Non-Hate,
1492127338347495426,Non-Hate,
1469945809835679745,Hate,Individual
1487025465336688641,Non-Hate,
1472802439199793156,Non-Hate,
1495263296475189248,Hate,Community
1481501824817704960,Non-Hate,
1469292279584026625,Non-Hate,
1491258358502150145,Non-Hate,
1486970221000679424,Hate,Community
1495364570080485382,Non-Hate,
1479673904159346690,Non-Hate,
1494012896363556865,Non-Hate,
1488087384055226368,Non-Hate,
1491638057866387458,Non-Hate,
1487832595677155333,Non-Hate,
1464558260816687108,Non-Hate,
1493043814650748928,Non-Hate,
1493030741252653059,Non-Hate,
1491808605623914499,Hate,Individual
1480938973849550848,Non-Hate,
1479037418460180480,Non-Hate,
1491242299933663238,Non-Hate,
1495340336461205504,Non-Hate,
1483392877396840448,Hate,Individual
1500819869654450182,Non-Hate,
1494288587562442758,Non-Hate,
1491640660776341505,Non-Hate,
1495433997157277704,Non-Hate,
1479766223864823808,Non-Hate,
1481635096960827392,Non-Hate,
1483001772398776323,Non-Hate,
1490552701595181058,Non-Hate,
1492348644627861505,Non-Hate,
1483318250444554242,Non-Hate,
1479785292823285760,Non-Hate,
1493080814573080582,Non-Hate,
1495308639971659776,Non-Hate,
1486697421602099201,Non-Hate,
1479507487782936581,Non-Hate,
1492152735458033665,Non-Hate,
1479773450692485122,Hate,Organisation
1472927218158354433,Non-Hate,
1479766524646735872,Non-Hate,
1487618438675984386,Hate,Community
1490583944508542976,Non-Hate,
1500799257728909315,Non-Hate,
1488395846521528321,Non-Hate,
1479818982735560707,Non-Hate,
1486609972976766979,Non-Hate,
1500858772302217218,Non-Hate,
1481650089290772480,Non-Hate,
1486306305321037826,Non-Hate,
1461261010417848326,Non-Hate,
1494651304270270465,Non-Hate,
1484837250689126402,Non-Hate,
1457724224106217474,Non-Hate,
1487247225281384449,Non-Hate,
1482980455716888581,Non-Hate,
1469581950696321024,Non-Hate,
1493865210288898048,Non-Hate,
1493866308857139200,Non-Hate,
1489217053491744776,Non-Hate,
1488870122634702854,Non-Hate,
1493844358755282949,Non-Hate,
1493427738585092100,Non-Hate,
1472246056771461124,Non-Hate,
1490293452419919875,Non-Hate,
1495200179775246339,Non-Hate,
1493326497930645504,Hate,Organisation
1466733400660668416,Non-Hate,
1493591794202087431,Non-Hate,
1495372124118450177,Non-Hate,
1482986617380171776,Non-Hate,
1486720123683495937,Non-Hate,
1495346729163493377,Non-Hate,
1492790278398558210,Non-Hate,
1483368670567211009,Non-Hate,
1491019366057807874,Non-Hate,
1485126615885815808,Non-Hate,
1485590932951298055,Non-Hate,
1485821943471554561,Non-Hate,
1479699185641291777,Non-Hate,
1484484669517156352,Non-Hate,
1494365349474869248,Non-Hate,
1476846239664590849,Non-Hate,
1481446807242747910,Non-Hate,
1500078997774172164,Non-Hate,
1481180329675493378,Non-Hate,
1491838151475994625,Non-Hate,
1480858899381059587,Non-Hate,
1475507687425253380,Non-Hate,
1487840498853158916,Non-Hate,
1481128083067314178,Non-Hate,
1491227962490105856,Non-Hate,
1483482890201858050,Non-Hate,
1463509660057571331,Hate,Individual
1482972205759987712,Non-Hate,
1493588289357758469,Non-Hate,
1500785965346201604,Non-Hate,
1484462570970910723,Hate,Individual
1492179634514907140,Non-Hate,
1461648644168245251,Non-Hate,
1492500459625484294,Non-Hate,
1482540877906321409,Non-Hate,
1495261603528421383,Non-Hate,
1490583059187462145,Non-Hate,
1493736888863232000,Non-Hate,
1483444512358019072,Non-Hate,
1493133695347085312,Hate,Individual
1491364031315460098,Non-Hate,
1483301267829329921,Non-Hate,
1486992384298602496,Hate,Individual
1474433526242033666,Non-Hate,
1487081567621050372,Hate,Individual
1486951276260708360,Non-Hate,
1493115816891465729,Hate,Individual
1461971059998015489,Non-Hate,
1481167340498997257,Non-Hate,
1489592291790622721,Non-Hate,
1491305582649032707,Non-Hate,
1495793352515670019,Non-Hate,
1488778444582563841,Non-Hate,
1483827006035083266,Non-Hate,
1490213716931276801,Non-Hate,
1483368438236332034,Non-Hate,
1495309906819182593,Non-Hate,
1484425384984989699,Non-Hate,
1479757037022023682,Non-Hate,
1493243209493131265,Non-Hate,
1478937146706653185,Non-Hate,
1484495058158366722,Non-Hate,
1494740578700910601,Hate,Individual
1485959998891257856,Non-Hate,
1476172471590031360,Non-Hate,
1494358398967500800,Hate,Individual
1483454263225372672,Hate,Individual
1495320700768309251,Non-Hate,
1483013903437426688,Non-Hate,
1483489047402389504,Non-Hate,
1490728869003145218,Non-Hate,
1488094707003666435,Non-Hate,
1478302041566973958,Non-Hate,
1487774459989684224,Non-Hate,
1493560862874894336,Non-Hate,
1490687310995808256,Non-Hate,
1490301960058458119,Non-Hate,
1495448420110471170,Non-Hate,
1481896629112537096,Non-Hate,
1461205977785516033,Non-Hate,
1494681764530307076,Non-Hate,
1495318635971104770,Non-Hate,
1478290593172242432,Non-Hate,
1494876575153926146,Hate,Individual
1481968442924482563,Non-Hate,
1490267579583451137,Non-Hate,
1483743861151535105,Non-Hate,
1484810558058958848,Non-Hate,
1495262828407648258,Non-Hate,
1484141831353159685,Non-Hate,
1481311336810582016,Non-Hate,
1490288284077260807,Hate,Individual
1489078852941148166,Non-Hate,
1490287811106197505,Non-Hate,
1479710313201082370,Non-Hate,
1490296903065808896,Non-Hate,
1467033201935728642,Non-Hate,
1483034161984446466,Non-Hate,
1483484253501681666,Non-Hate,
1474332052988194817,Non-Hate,
1490312696851435521,Non-Hate,
1493271252358004739,Non-Hate,
1486400001978687492,Non-Hate,
1493063753843482625,Non-Hate,
1486892513386713091,Non-Hate,
1487047976547610624,Non-Hate,
1500829576955678724,Non-Hate,
1492780807995359234,Hate,Community
1491319289139589124,Non-Hate,
1490288483780685825,Non-Hate,
1486702037983105025,Hate,Individual
1492902918865190916,Non-Hate,
1490289096694329344,Non-Hate,
1495304045975670791,Non-Hate,
1493499008085630979,Non-Hate,
1485583302702829571,Non-Hate,
1478822377286868994,Non-Hate,
1501532471820578817,Non-Hate,
1474758164948021254,Non-Hate,
1495429406177005568,Non-Hate,
1472240238059835395,Non-Hate,
1495376955096846336,Non-Hate,
1500748733033902081,Non-Hate,
1461197449247137795,Non-Hate,
1475362420549844994,Non-Hate,
1483683097942327296,Hate,Organisation
1483860324625559553,Non-Hate,
1478965647895777281,Hate,Community
1484204562227789830,Non-Hate,
1489707015807332353,Non-Hate,
1494035108994895872,Non-Hate,
1481555528426074120,Non-Hate,
1479772343891214337,Non-Hate,
1492883763738525699,Non-Hate,
1483342398441025537,Non-Hate,
1491799710516277249,Non-Hate,
1492883026384076803,Non-Hate,
1482750803882688512,Non-Hate,
1493540319916589056,Non-Hate,
1492060113741705216,Non-Hate,
1495229851342876673,Non-Hate,
1495271748937256966,Non-Hate,
1483414887607193607,Hate,Individual
1485947016035602437,Non-Hate,
1461328251373031428,Non-Hate,
1485192233179836417,Non-Hate,
1501367414021185541,Non-Hate,
1490293403082379267,Non-Hate,
1490150844926668804,Non-Hate,
1483392652209197058,Hate,Individual
1484392690817302531,Non-Hate,
1493428945509060609,Non-Hate,
1483014240873361408,Non-Hate,
1491746924692926465,Non-Hate,
1483048550380441608,Non-Hate,
1466645162902257666,Non-Hate,
1461309056442789894,Non-Hate,
1488845603106742275,Non-Hate,
1491766844444839936,Non-Hate,
1487461761892556801,Non-Hate,
1494534495751475202,Non-Hate,
1493567158051557376,Non-Hate,
1469649008171773958,Non-Hate,
1483791839828185088,Non-Hate,
1494177661110800387,Non-Hate,
1481305524771897346,Non-Hate,
1483365397210734592,Non-Hate,
1487336439851667457,Non-Hate,
1491864473275363328,Non-Hate,
1500826480733040642,Non-Hate,
1484931643345600512,Non-Hate,
1470732020460441611,Hate,Organisation
1492772793515393026,Non-Hate,
1498904916340789251,Hate,Individual
1479485719131279367,Non-Hate,
1487706417486200833,Non-Hate,
1480534552766410755,Non-Hate,
1492061093396574212,Non-Hate,
1486153611428401152,Non-Hate,
1494223852758573057,Non-Hate,
1495312183672307716,Non-Hate,
1461310956491849733,Non-Hate,
1493499681988648964,Non-Hate,
1483104104029163521,Non-Hate,
1478959204161527811,Hate,Individual
1492130273441779712,Non-Hate,
1481269893379289092,Non-Hate,
1492132740908531714,Non-Hate,
1474719706036592642,Non-Hate,
1480164017490456576,Non-Hate,
1487300698106580992,Non-Hate,
1484468074023555074,Non-Hate,
1483000444213686273,Non-Hate,
1493506292031262725,Non-Hate,
1479712244661297154,Non-Hate,
1479771489393995776,Non-Hate,
1489550059297337350,Non-Hate,
1493477078473207811,Non-Hate,
1480792804859076612,Non-Hate,
1485512278749626368,Non-Hate,
1495444426688135168,Non-Hate,
1483346319028932612,Non-Hate,
1485556326726246403,Non-Hate,
1482949593642172421,Non-Hate,
1487463751808782340,Non-Hate,
1485813843976912897,Non-Hate,
1477963311790452737,Hate,Organisation
1493204386297757696,Non-Hate,
1484217753938833409,Non-Hate,
1474357804760588288,Non-Hate,
1483364601936826369,Non-Hate,
1500796711455039488,Hate,Community
1495644290235654148,Non-Hate,
1492767675461689346,Non-Hate,
1493449590221467649,Non-Hate,
1485570423043817474,Non-Hate,
1467127033939390466,Non-Hate,
1488830591252324352,Non-Hate,
1500800087261614087,Non-Hate,
1494534661585833984,Non-Hate,
1479748955919376385,Non-Hate,
1483393142854340610,Hate,Individual
1486254400364777472,Hate,Individual
1492113420497211399,Non-Hate,
1495119514778087429,Non-Hate,
1487295966780997633,Non-Hate,
1480522658852786176,Non-Hate,
1482983156353581056,Non-Hate,
1494264831322759170,Non-Hate,
1483328919655043074,Non-Hate,
1495265045025988617,Hate,Individual
1483000772015321088,Non-Hate,
1490658608840773634,Non-Hate,
1487081319670579202,Non-Hate,
1490982727956701184,Non-Hate,
1488793845840375809,Non-Hate,
1481977794058162176,Non-Hate,
1488096028171866112,Non-Hate,
1483010960600465408,Non-Hate,
1488178131814912002,Non-Hate,
1495269514933518338,Non-Hate,
1492435442075336705,Non-Hate,
1480569316923691011,Non-Hate,
1492831515364921344,Non-Hate,
1496170842656743424,Hate,Community
1493885391174520835,Non-Hate,
1485307448936509446,Non-Hate,
1482711641448136712,Non-Hate,
1495253971459801089,Hate,Organisation
1488071254523269120,Non-Hate,
1481526993468661761,Non-Hate,
1478222521166036993,Hate,Individual
1466798421063323651,Hate,Individual
1466651455822073861,Non-Hate,
1495033225906847747,Non-Hate,
1492489620344356866,Non-Hate,
1495257783134220288,Non-Hate,
1492936653584826371,Non-Hate,
1479698356825780225,Non-Hate,
1481256512731611137,Non-Hate,
1470723564919668738,Non-Hate,
1495226225513537537,Non-Hate,
1474320002375315457,Non-Hate,
1495277462896332803,Non-Hate,
1483469149862969344,Non-Hate,
1487304890657701888,Non-Hate,
1493946157835317253,Non-Hate,
1495678711940943874,Non-Hate,
1495249885817307136,Non-Hate,
1478764800469442560,Hate,Organisation
1483001586184257537,Non-Hate,
1490890891120496642,Non-Hate,
1495009867064819714,Hate,Individual
1494631222668304390,Hate,Individual
1493182198207311877,Non-Hate,
1493615725256208384,Non-Hate,
1492350963176591360,Non-Hate,
1495315272571318274,Non-Hate,
1485616979050315779,Non-Hate,
1484087560330948612,Non-Hate,
1484548910551113728,Non-Hate,
1493109948917583872,Non-Hate,
1485659627668873219,Non-Hate,
1480520358356684800,Non-Hate,
1485650537278500864,Non-Hate,
1489200328822378499,Non-Hate,
1492444643492962307,Non-Hate,
1487751317632462850,Non-Hate,
1490688584445161480,Non-Hate,
1488483415636783105,Non-Hate,
1488165687675994115,Non-Hate,
1482943313879924738,Hate,Individual
1491721001406590978,Non-Hate,
1493130254478880770,Non-Hate,
1500796711455039488,Hate,Individual
1490666072529260545,Non-Hate,
1492367190204444672,Non-Hate,
1483454578289147907,Non-Hate,
1490917375902105603,Non-Hate,
1491051028719964165,Non-Hate,
1487387440394686466,Non-Hate,
1483147700917116929,Non-Hate,
1476530348964020224,Non-Hate,
1473890512352407555,Non-Hate,
1487475760017604608,Non-Hate,
1485154549006434304,Non-Hate,
1492782713849675778,Non-Hate,
1492049501355327490,Non-Hate,
1482640086655434752,Non-Hate,
1492427614753271808,Non-Hate,
1486544439552012289,Non-Hate,
1486596296492261378,Non-Hate,
1493181905994276866,Non-Hate,
1490575727854776320,Non-Hate,
1496371344380149760,Non-Hate,
1492515587708260357,Hate,Organisation
1482566693788741633,Non-Hate,
1492858099857719298,Non-Hate,
1493078520741781504,Non-Hate,
1482206900318097409,Non-Hate,
1499232829703540737,Non-Hate,
1493096081466568704,Non-Hate,
1484069280412889088,Non-Hate,
1492461343844483073,Non-Hate,
1493123949252603905,Non-Hate,
1489564545521573892,Non-Hate,
1490996406361870336,Non-Hate,
1494864572414525440,Non-Hate,
1485677167317254144,Non-Hate,
1474389529066831876,Non-Hate,
1496101516478119937,Non-Hate,
1473728866615238660,Non-Hate,
1479771029371195392,Non-Hate,
1488127545392664577,Non-Hate,
1484752570522664960,Non-Hate,
1489927683035172867,Non-Hate,
1492457427647987713,Non-Hate,
1488797686908133377,Non-Hate,
1484023780808998912,Non-Hate,
1479783887337242627,Non-Hate,
1490634615513841665,Non-Hate,
1496353430344208384,Non-Hate,
1493151006577905665,Non-Hate,
1476098158564286465,Non-Hate,
1481093397704331271,Non-Hate,
1492446129572749314,Hate,Organisation
1492041219551408129,Non-Hate,
1491330468419375105,Non-Hate,
1487670601938399235,Non-Hate,
1484171855762440199,Non-Hate,
1491558313426763776,Non-Hate,
1493161262934478849,Non-Hate,
1485611594960629761,Non-Hate,
1494319397938233345,Non-Hate,
1480538534222053379,Non-Hate,
1493056795082104835,Non-Hate,
1474432134374821892,Non-Hate,
1483360137301696513,Non-Hate,
1486703926506242050,Non-Hate,
1501566980377116678,Non-Hate,
1484972040772001793,Non-Hate,
1493254343365070849,Non-Hate,
1492752900749082627,Non-Hate,
1487081833162362890,Hate,Community
1484089805390884865,Non-Hate,
1497859437066809344,Non-Hate,
1484405738500165634,Non-Hate,
1488098190880833537,Non-Hate,
1484063415601487872,Non-Hate,
1487081882218991618,Non-Hate,
1493057338189950976,Non-Hate,
1486265710539993090,Hate,Individual
1493085370090622976,Non-Hate,
1500877309993439232,Non-Hate,
1484094404294234112,Non-Hate,
1493078648395427843,Non-Hate,
1491658187442843652,Non-Hate,
1491035778021232648,Non-Hate,
1500773083216777220,Non-Hate,
1483611287641030658,Hate,Individual
1484093514032226304,Non-Hate,
1492377560272883714,Non-Hate,
1484531802736070657,Non-Hate,
1495852734679257088,Non-Hate,
1486742484399001603,Non-Hate,
1480873352671551488,Non-Hate,
1487649712887185408,Non-Hate,
1480456164852658178,Hate,Organisation
1496322383070007299,Non-Hate,
1482953152588808195,Non-Hate,
1483335171235790852,Non-Hate,
1492686940646248449,Non-Hate,
1492474150375477250,Non-Hate,
1492046880750010368,Non-Hate,
1492068535094284289,Hate,Organisation
1486274311048818690,Non-Hate,
1492483759752372225,Non-Hate,
1487258443161366532,Non-Hate,
1486643393987899392,Non-Hate,
1491740906953011200,Non-Hate,
1483756065443676165,Non-Hate,
1479761248816287746,Non-Hate,
1469738989603090432,Non-Hate,
1467002953571528710,Non-Hate,
1479665558459064321,Non-Hate,
1483059573149736961,Non-Hate,
1485461767858044932,Non-Hate,
1476767928976834561,Non-Hate,
1488465430804975618,Non-Hate,
1492714362200461313,Non-Hate,
1483033095679123462,Non-Hate,
1485990851767672837,Non-Hate,
1491697963001081858,Non-Hate,
1484085480077815818,Non-Hate,
1493449917028700163,Non-Hate,
1489854758584139780,Non-Hate,
1474318693408514049,Non-Hate,
1486700987851051017,Non-Hate,
1492796282187907073,Non-Hate,
1489670196746801157,Non-Hate,
1479773450692485122,Hate,Organisation
1493939820053217283,Non-Hate,
1489948669356896263,Non-Hate,
1492038157327810560,Non-Hate,
1501647458606391297,Non-Hate,
1500787457570316289,Non-Hate,
1484527777198252032,Non-Hate,
1493066878733860864,Non-Hate,
1491678445570433024,Non-Hate,
1499736903201230848,Non-Hate,
1489127092302139392,Non-Hate,
1484379999553523724,Non-Hate,
1485623204144349187,Non-Hate,
1484096486296424451,Non-Hate,
1487696484770656256,Non-Hate,
1485595368918503424,Non-Hate,
1492180492346540035,Non-Hate,
1491322718209572868,Non-Hate,
1492715315267964929,Non-Hate,
1483106363320733701,Non-Hate,
1483307664134533120,Non-Hate,
1489187898469466114,Non-Hate,
1500830706792284160,Non-Hate,
1492336621399994369,Non-Hate,
1499260401053319169,Non-Hate,
1482293829437095936,Non-Hate,
1491749615518978050,Non-Hate,
1490148220466446342,Non-Hate,
1482917027061039104,Non-Hate,
1491304735504502787,Non-Hate,
1486285772835913729,Non-Hate,
1490949268873494528,Non-Hate,
1484093327435714560,Non-Hate,
1490265568657612803,Non-Hate,
1476517948458110976,Hate,Organisation
1487718308568723463,Non-Hate,
1479816435824160772,Non-Hate,
1501577244523008001,Non-Hate,
1493215615850483715,Non-Hate,
1484019528795582466,Non-Hate,
1490876888646303744,Non-Hate,
1489552578493165574,Non-Hate,
1492363939463974912,Hate,Organisation
1482339728452362244,Non-Hate,
1494285375736406020,Non-Hate,
1484491435009515521,Non-Hate,
1493488828836810753,Non-Hate,
1486564108740694020,Non-Hate,
1500851453287870467,Non-Hate,
1494922921231675392,Hate,Individual
1484977378606878720,Non-Hate,
1489227149584203777,Non-Hate,
1493184083941199872,Non-Hate,
1492374376423227393,Non-Hate,
1494535042625769472,Non-Hate,
1493213622851538945,Non-Hate,
1483789494843150341,Non-Hate,
1482951479384481792,Non-Hate,
1493101942418993159,Non-Hate,
1476579783592927235,Non-Hate,
1487349805709815813,Non-Hate,
1476893687917387777,Non-Hate,
1485651435719380995,Non-Hate,
1492360632825356289,Non-Hate,
1484448845245288449,Non-Hate,
1492142097394122757,Non-Hate,
1486699139794489344,Non-Hate,
1482953610342572033,Non-Hate,
1482665275611041794,Non-Hate,
1499263320716505088,Non-Hate,
1491742050970075139,Non-Hate,
1467106788898004996,Non-Hate,
1489893053586280450,Non-Hate,
1493243827380883456,Non-Hate,
1492106145284206594,Non-Hate,
1466728846502375427,Non-Hate,
1479768004497854466,Non-Hate,
1479851519683956737,Non-Hate,
1489922287776063490,Hate,Individual
1486600602100461570,Non-Hate,
1500346655299629056,Non-Hate,
1476483625960935424,Non-Hate,
1497906025143627777,Non-Hate,
1493253943027060737,Non-Hate,
1484190569916436481,Non-Hate,
1497906368996847621,Non-Hate,
1473503676874379272,Non-Hate,
1492824410318721027,Non-Hate,
1491711255651835905,Hate,Individual
1483673501743853571,Non-Hate,
1496459523434983434,Non-Hate,
1484093580184817673,Non-Hate,
1492054636463009793,Non-Hate,
1492072882411048961,Non-Hate,
1493447711273603078,Non-Hate,
1490663095454560256,Non-Hate,
1495772211579584519,Non-Hate,
1479801465455607808,Non-Hate,
1490683626744287234,Non-Hate,
1488917090115350528,Non-Hate,
1483733680267100163,Non-Hate,
1492895746911531008,Non-Hate,
1487006401608052743,Non-Hate,
1485959699975782404,Non-Hate,
1494870051219918854,Non-Hate,
1484085734550433792,Non-Hate,
1492421374345826304,Non-Hate,
1484514461017075713,Non-Hate,
1487144419107041280,Non-Hate,
1485179341227315200,Non-Hate,
1486373588546756609,Non-Hate,
1496086611880460290,Non-Hate,
1492721907246202885,Non-Hate,
1499293395180998664,Non-Hate,
1488085280041373696,Non-Hate,
1494738498175127553,Non-Hate,
1480834099677831168,Non-Hate,
1484354236594884609,Non-Hate,
1486552836120854528,Non-Hate,
1490303971361423360,Non-Hate,
1492039180687273988,Non-Hate,
1479802787349221378,Non-Hate,
1493049870143586304,Non-Hate,
1493144637141229573,Hate,Organisation
1488804820106776578,Non-Hate,
1480442972193710082,Non-Hate,
1487110640531488770,Non-Hate,
1496364104734638081,Non-Hate,
1493107823961645059,Non-Hate,
1487055391737319426,Non-Hate,
1491004520356524032,Non-Hate,
1499274350968541186,Non-Hate,
1493136799933218818,Non-Hate,
1492883763507855364,Non-Hate,
1494923538327019520,Non-Hate,
1493095823357349889,Non-Hate,
1484546648332128258,Non-Hate,
1499658403026661381,Non-Hate,
1486570150329348097,Non-Hate,
1483327028246224896,Non-Hate,
1481972486409711622,Non-Hate,
1492384650643542019,Non-Hate,
1488512418154442755,Non-Hate,
1489630694041341954,Non-Hate,
1493063216624283650,Non-Hate,
1479809269830590469,Non-Hate,
1492486960060928007,Non-Hate,
1489229465121013761,Non-Hate,
1480776465264242692,Hate,Organisation
1484113930167668739,Non-Hate,
1482237404354334724,Non-Hate,
1492736050136956931,Non-Hate,
1483351830554112000,Non-Hate,
1486976839415255044,Non-Hate,
1484796987388350470,Non-Hate,
1486963405650944001,Non-Hate,
1477695599390511104,Non-Hate,
1484094246869434368,Hate,Individual
1492362707009372162,Non-Hate,
1485607174097506307,Hate,Organisation
1483629031522136069,Non-Hate,
1480830095371608066,Non-Hate,
1493966831589072896,Non-Hate,
1485088428731809792,Non-Hate,
1483004841769467906,Non-Hate,
1482769425208311809,Non-Hate,
1494965828130729986,Non-Hate,
1495290544032866308,Non-Hate,
1488890104953602053,Non-Hate,
1493208535118745602,Non-Hate,
1482967939074916352,Non-Hate,
1500896412355026944,Non-Hate,
1493940469746659335,Non-Hate,
1496684606627938304,Non-Hate,
1493074596592947201,Non-Hate,
1492054058575740940,Hate,Community
1492498019534917632,Non-Hate,
1493180512063660034,Non-Hate,
1492856064311963649,Hate,Organisation
1483357828564029440,Non-Hate,
1480872652013113347,Non-Hate,
1484003996218310657,Non-Hate,
1489561583269208064,Non-Hate,
1492486697128316929,Non-Hate,
1493596383944876040,Non-Hate,
1484086136566083585,Non-Hate,
1490572626703437824,Non-Hate,
1491317312288604162,Non-Hate,
1484422798051545089,Non-Hate,
1485164577130450947,Non-Hate,
1493046802416685057,Non-Hate,
1483649600888410116,Non-Hate,
1493616138680426504,Non-Hate,
1490553683989663745,Non-Hate,
1492040817908674560,Non-Hate,
1491319163985735687,Non-Hate,
1474617508766257156,Non-Hate,
1486529675203543041,Non-Hate,
1489590579096739845,Non-Hate,
1488524861748174853,Non-Hate,
1493062833726431233,Non-Hate,
1493226686141194241,Non-Hate,
1492762742885089280,Non-Hate,
1491317568568967168,Non-Hate,
1484840410300448769,Non-Hate,
1486734444081790978,Non-Hate,
1491009542448377861,Non-Hate,
1492933396087156740,Non-Hate,
1494177260143665153,Non-Hate,
1496123252510715906,Non-Hate,
1492379760408014849,Non-Hate,
1495809130703233026,Non-Hate,
1492385471149731843,Non-Hate,
1501015733064843269,Non-Hate,
1487754691899686912,Non-Hate,
1489830514877816832,Non-Hate,
1473729892739072002,Non-Hate,
1486537149079977986,Non-Hate,
1496432144293548035,Non-Hate,
1489812582487977984,Non-Hate,
1484829434930937859,Non-Hate,
1475414906509930498,Non-Hate,
1493155258545016837,Non-Hate,
1487474394012487680,Hate,Community
1492756954061496325,Non-Hate,
1490936757365657605,Non-Hate,
1501451660639363072,Non-Hate,
1481939147002499072,Non-Hate,
1491676719144902657,Non-Hate,
1486394707932368900,Non-Hate,
1482324132700504064,Non-Hate,
1493071457265459200,Non-Hate,
1494266276507578370,Non-Hate,
1488936294608609281,Hate,Individual
1485649546642595841,Non-Hate,
1495729086299361287,Non-Hate,
1493020262924644352,Non-Hate,
1492196911184596999,Non-Hate,
1466714773454667781,Non-Hate,
1489937250637217795,Non-Hate,
1495281187103076353,Non-Hate,
1492923936782176256,Non-Hate,
1484096724478357504,Non-Hate,
1493079953453240325,Non-Hate,
1484350752911163392,Non-Hate,
1493031919461990401,Non-Hate,
1473670276550332416,Non-Hate,
1490736309404520448,Non-Hate,
1484762078150021120,Non-Hate,
1493041924080422913,Non-Hate,
1491723648427646976,Non-Hate,
1492355950052724738,Hate,Organisation
1483748814758375424,Non-Hate,
1483741148653158401,Non-Hate,
1482642818430795778,Non-Hate,
1485937316732579843,Non-Hate,
1487761237597372418,Non-Hate,
1486594932081000449,Non-Hate,
1500825292860182532,Non-Hate,
1474556188767358976,Non-Hate,
1476514684303904768,Non-Hate,
1494189936177680385,Non-Hate,
1495347920043855881,Non-Hate,
1490717147949002756,Non-Hate,
1469993827293220864,Non-Hate,
1485048962700935170,Non-Hate,
1484776273499291648,Non-Hate,
1489181829525434369,Non-Hate,
1491683051423748100,Non-Hate,
1483786614715613184,Non-Hate,
